Date,Price,Open,High,Low,Vol.,Change %
2023-05-18,1800.99,1822.12,1831.51,1774.77,311240.0,-1.14
2023-05-17,1821.73,1823.98,1834.44,1785.78,376260.0,-0.12
2023-05-16,1823.98,1817.11,1830.01,1797.6,325770.0,0.38
2023-05-15,1817.11,1799.36,1845.27,1786.61,405840.0,0.99
2023-05-14,1799.36,1795.11,1822.93,1791.86,229740.0,0.25
2023-05-13,1794.95,1807.31,1814.55,1786.23,223650.0,-0.68
2023-05-12,1807.31,1794.71,1812.46,1741.48,598870.0,0.7
2023-05-11,1794.71,1840.92,1841.04,1774.3,548420.0,-2.51
2023-05-10,1840.92,1846.56,1886.83,1797.07,685110.0,-0.31
2023-05-09,1846.56,1847.48,1858.57,1832.05,318790.0,-0.05
2023-05-08,1847.48,1871.03,1883.54,1813.63,667820.0,-1.26
2023-05-07,1870.99,1896.48,1931.39,1870.94,441650.0,-1.34
2023-05-06,1896.48,1993.33,2013.1,1868.09,658630.0,-4.86
2023-05-05,1993.33,1877.06,1996.64,1875.66,589050.0,6.19
2023-05-04,1877.06,1904.76,1915.15,1868.18,372690.0,-1.45
2023-05-03,1904.74,1869.74,1915.0,1844.72,489660.0,1.87
2023-05-02,1869.74,1830.75,1878.7,1823.25,391270.0,2.13
2023-05-01,1830.75,1869.05,1885.7,1807.3,475920.0,-2.04
2023-04-30,1868.88,1907.8,1937.86,1868.88,377710.0,-2.04
2023-04-29,1907.8,1890.93,1915.9,1886.27,193470.0,0.88
2023-04-28,1891.14,1908.79,1922.85,1875.03,408450.0,-0.93
2023-04-27,1908.81,1866.05,1937.55,1862.37,771480.0,2.29
2023-04-26,1866.05,1865.95,1963.46,1793.76,958230.0,0.01
2023-04-25,1865.95,1841.88,1877.54,1804.2,491980.0,1.31
2023-04-24,1841.88,1862.04,1889.09,1809.8,480280.0,-1.08
2023-04-23,1862.05,1873.96,1881.92,1839.05,368770.0,-0.63
2023-04-22,1873.95,1848.88,1886.22,1845.73,351720.0,1.3
2023-04-21,1849.81,1942.72,1955.35,1831.47,769940.0,-4.78
2023-04-20,1942.72,1935.97,1977.95,1917.71,665650.0,0.35
2023-04-19,1935.97,2103.36,2104.31,1925.0,855360.0,-7.96
2023-04-18,2103.34,2074.74,2121.27,2056.86,437100.0,1.38
2023-04-17,2074.74,2118.61,2119.18,2062.17,448140.0,-2.1
2023-04-16,2119.29,2090.59,2137.56,2073.26,342430.0,1.37
2023-04-15,2090.59,2099.98,2110.3,2074.33,340600.0,-0.45
2023-04-14,2099.98,2012.12,2127.56,2009.53,957030.0,4.37
2023-04-13,2012.11,1916.59,2018.73,1899.96,721560.0,4.98
2023-04-12,1916.58,1889.86,1930.46,1857.35,669430.0,1.41
2023-04-11,1889.86,1910.35,1935.75,1884.64,428260.0,-1.07
2023-04-10,1910.36,1858.9,1916.53,1847.39,457410.0,2.77
2023-04-09,1858.9,1848.93,1871.87,1825.6,306400.0,0.54
2023-04-08,1848.93,1863.45,1879.11,1847.72,207670.0,-0.78
2023-04-07,1863.46,1872.35,1882.56,1844.43,298770.0,-0.47
2023-04-06,1872.35,1908.95,1908.95,1855.89,420800.0,-1.92
2023-04-05,1908.96,1870.52,1936.1,1864.64,583840.0,2.05
2023-04-04,1870.52,1810.77,1887.33,1802.51,658370.0,3.3
2023-04-03,1810.77,1795.01,1838.71,1764.26,657580.0,0.88
2023-04-02,1795.01,1820.78,1824.32,1775.81,334840.0,-1.42
2023-04-01,1820.78,1821.62,1840.27,1811.67,283390.0,-0.05
2023-03-31,1821.62,1793.59,1845.54,1782.26,579010.0,1.56
2023-03-30,1793.59,1793.16,1828.91,1766.9,607740.0,0.02
2023-03-29,1793.27,1772.64,1825.01,1772.64,564930.0,1.16
2023-03-28,1772.63,1714.65,1792.38,1702.95,561330.0,3.38
2023-03-27,1714.65,1773.91,1780.06,1691.38,607000.0,-3.35
2023-03-26,1774.06,1742.32,1796.77,1739.39,371970.0,1.82
2023-03-25,1742.34,1749.28,1761.66,1714.43,368840.0,-0.4
2023-03-24,1749.26,1813.62,1818.53,1728.69,602300.0,-3.57
2023-03-23,1814.08,1734.32,1852.48,1729.38,767730.0,4.59
2023-03-22,1734.48,1801.58,1818.47,1711.05,933240.0,-3.83
2023-03-21,1803.54,1732.32,1833.12,1719.55,779810.0,4.11
2023-03-20,1732.31,1780.12,1802.76,1723.9,716260.0,-2.65
2023-03-19,1779.47,1758.7,1838.84,1758.66,574730.0,1.18
2023-03-18,1758.7,1789.38,1833.82,1751.14,763060.0,-1.71
2023-03-17,1789.38,1673.76,1796.74,1663.67,975130.0,6.9
2023-03-16,1673.85,1649.66,1689.09,1634.21,660140.0,1.47
2023-03-15,1649.65,1700.14,1716.56,1614.93,1020000.0,-2.97
2023-03-14,1700.15,1673.83,1776.65,1655.74,1360000.0,1.57
2023-03-13,1673.93,1580.28,1690.18,1565.83,1300000.0,5.93
2023-03-12,1580.24,1472.08,1585.09,1452.33,1060000.0,7.42
2023-03-11,1471.15,1426.74,1475.92,1408.58,1430000.0,3.11
2023-03-10,1426.75,1437.49,1437.49,1371.47,1010000.0,-0.82
2023-03-09,1438.5,1533.04,1545.98,1413.17,764770.0,-6.17
2023-03-08,1533.04,1561.79,1569.7,1531.28,478440.0,-1.84
2023-03-07,1561.78,1565.84,1580.95,1536.31,460100.0,-0.26
2023-03-06,1565.84,1564.36,1581.13,1555.43,322160.0,0.09
2023-03-05,1564.37,1566.73,1587.95,1556.84,313010.0,-0.15
2023-03-04,1566.73,1569.45,1577.02,1550.1,247020.0,-0.14
2023-03-03,1568.89,1647.86,1649.19,1547.61,783740.0,-4.76
2023-03-02,1647.38,1666.09,1677.45,1620.2,440630.0,-1.12
2023-03-01,1666.09,1604.69,1668.55,1595.4,497120.0,3.83
2023-02-28,1604.69,1633.66,1646.33,1598.67,411490.0,-1.77
2023-02-27,1633.66,1641.59,1664.98,1609.82,458530.0,-0.48
2023-02-26,1641.6,1594.66,1648.77,1588.65,326580.0,2.94
2023-02-25,1594.66,1608.24,1608.62,1562.1,309290.0,-0.84
2023-02-24,1608.24,1650.52,1663.82,1579.68,548070.0,-2.56
2023-02-23,1650.52,1643.39,1678.2,1630.94,529750.0,0.43
2023-02-22,1643.39,1659.41,1666.39,1600.79,560400.0,-0.97
2023-02-21,1659.41,1703.29,1716.35,1637.16,554520.0,-2.58
2023-02-20,1703.27,1681.49,1719.1,1651.54,478590.0,1.29
2023-02-19,1681.52,1691.62,1722.28,1670.97,427000.0,-0.6
2023-02-18,1691.62,1693.96,1708.87,1681.17,283510.0,-0.14
2023-02-17,1693.96,1640.66,1720.06,1631.92,617210.0,3.25
2023-02-16,1640.66,1675.43,1738.87,1634.97,894270.0,-2.08
2023-02-15,1675.43,1555.45,1676.94,1542.8,627070.0,7.71
2023-02-14,1555.46,1505.85,1565.2,1494.3,705280.0,3.29
2023-02-13,1505.84,1515.44,1525.56,1464.1,681850.0,-0.63
2023-02-12,1515.44,1538.34,1547.3,1495.05,302730.0,-1.49
2023-02-11,1538.34,1513.12,1542.64,1508.07,306240.0,1.62
2023-02-10,1513.82,1545.35,1554.19,1499.49,523330.00000000006,-2.04
2023-02-09,1545.35,1650.97,1655.96,1530.98,702210.0,-6.4
2023-02-08,1650.99,1671.39,1694.28,1631.15,447570.0,-1.22
2023-02-07,1671.4,1613.72,1676.83,1613.2,481910.0,3.57
2023-02-06,1613.72,1629.44,1657.75,1606.59,401030.0,-0.96
2023-02-05,1629.44,1666.9,1671.88,1612.7,435140.0,-2.25
2023-02-04,1666.9,1663.78,1694.58,1646.11,328660.0,0.19
2023-02-03,1663.79,1641.7,1673.59,1628.73,489790.0,1.34
2023-02-02,1641.71,1642.1,1710.27,1632.39,685270.0,-0.02
2023-02-01,1642.1,1585.27,1647.27,1560.18,505440.0,3.59
2023-01-31,1585.27,1566.5,1602.03,1562.04,368940.0,1.2
2023-01-30,1566.5,1645.97,1647.25,1540.25,630550.0,-4.83
2023-01-29,1645.97,1572.13,1657.19,1566.9,595670.0,4.63
2023-01-28,1573.07,1597.61,1605.96,1561.24,332620.0,-1.54
2023-01-27,1597.6,1602.54,1620.15,1560.21,533750.0,-0.31
2023-01-26,1602.55,1611.2,1629.89,1581.76,552260.0,-0.54
2023-01-25,1611.2,1555.97,1638.97,1523.71,681590.0,3.54
2023-01-24,1556.15,1626.52,1641.17,1539.51,493470.0,-4.33
2023-01-23,1626.53,1627.04,1643.82,1591.9,436570.0,-0.03
2023-01-22,1627.03,1626.66,1662.13,1609.32,456360.0,0.09
2023-01-21,1625.53,1659.96,1678.27,1622.89,523340.00000000006,-2.08
2023-01-20,1659.98,1551.12,1662.26,1543.21,472150.0,6.98
2023-01-19,1551.62,1511.35,1560.7,1510.65,329040.0,2.67
2023-01-18,1511.31,1564.66,1604.74,1505.37,801710.0,-3.41
2023-01-17,1564.67,1576.94,1603.32,1544.45,536730.0,-0.78
2023-01-16,1576.94,1552.69,1598.18,1526.4,617000.0,1.56
2023-01-15,1552.69,1550.05,1564.34,1517.4,411430.0,0.17
2023-01-14,1550.02,1450.86,1576.83,1449.47,1030000.0,6.83
2023-01-13,1450.86,1416.08,1463.53,1401.98,552050.0,2.46
2023-01-12,1416.08,1389.84,1435.95,1365.78,960620.0,1.89
2023-01-11,1389.84,1335.14,1392.4,1322.1,509990.0,4.1
2023-01-10,1335.13,1320.51,1344.42,1316.95,487240.0,1.11
2023-01-09,1320.51,1288.39,1344.39,1285.97,629220.0,2.49
2023-01-08,1288.38,1263.91,1289.13,1259.15,231750.0,1.94
2023-01-07,1263.9,1269.14,1270.95,1261.46,141940.0,-0.41
2023-01-06,1269.14,1250.95,1274.85,1240.38,369540.0,1.45
2023-01-05,1250.95,1256.92,1259.08,1242.93,289490.0,-0.47
2023-01-04,1256.92,1214.57,1266.97,1212.91,504280.0,3.49
2023-01-03,1214.57,1213.93,1219.75,1206.83,219980.0,0.05
2023-01-02,1213.93,1200.52,1220.76,1193.77,270720.0,1.12
2023-01-01,1200.52,1195.69,1204.12,1191.67,126620.0,0.41
2022-12-31,1195.67,1200.0,1207.71,1193.16,150200.0,-0.34
2022-12-30,1199.8,1200.84,1202.13,1186.1,285770.0,-0.09
2022-12-29,1200.84,1189.99,1205.34,1187.19,272590.0,0.91
2022-12-28,1189.98,1211.6,1214.32,1184.22,407450.0,-1.78
2022-12-27,1211.6,1228.22,1233.15,1202.02,290020.0,-1.31
2022-12-26,1227.65,1218.69,1230.37,1213.08,177660.0,0.73
2022-12-25,1218.69,1220.46,1223.82,1201.2,256519.99999999997,-0.15
2022-12-24,1220.46,1220.03,1226.2,1214.76,131510.0,0.04
2022-12-23,1220.03,1217.59,1228.46,1212.97,301170.0,0.2
2022-12-22,1217.57,1213.99,1229.47,1185.27,383630.0,0.31
2022-12-21,1213.85,1217.19,1218.69,1205.48,269180.0,-0.28
2022-12-20,1217.2,1167.8,1228.97,1163.57,497610.0,4.23
2022-12-19,1167.8,1182.7,1194.47,1152.54,337020.0,-1.26
2022-12-18,1182.7,1187.19,1196.55,1172.82,272630.0,-0.38
2022-12-17,1187.18,1166.7,1189.21,1162.76,363230.0,1.75
2022-12-16,1166.7,1266.32,1279.27,1156.91,829230.0,-7.87
2022-12-15,1266.32,1307.29,1311.07,1260.89,446340.0,-3.13
2022-12-14,1307.3,1320.76,1348.43,1302.76,614310.0,-1.02
2022-12-13,1320.76,1275.49,1345.07,1255.82,717710.0,3.59
2022-12-12,1275.02,1263.42,1278.37,1241.45,395620.0,0.92
2022-12-11,1263.42,1266.36,1282.86,1258.53,192460.0,-0.25
2022-12-10,1266.62,1262.88,1281.24,1260.05,193320.0,0.3
2022-12-09,1262.86,1280.29,1291.11,1257.0,437550.0,-1.36
2022-12-08,1280.29,1231.04,1289.87,1223.27,447070.0,4.0
2022-12-07,1231.04,1271.24,1275.3,1221.1,422120.0,-3.16
2022-12-06,1271.26,1259.56,1273.92,1243.66,342160.0,0.93
2022-12-05,1259.56,1279.21,1303.92,1248.69,430540.0,-1.58
2022-12-04,1279.74,1240.46,1284.24,1240.14,344960.0,3.17
2022-12-03,1240.46,1295.69,1302.61,1237.81,373790.0,-4.26
2022-12-02,1295.69,1276.05,1295.8,1266.16,393370.0,1.54
2022-12-01,1276.05,1294.4,1295.82,1263.58,453590.0,-1.42
2022-11-30,1294.41,1216.54,1304.97,1213.44,858510.0,6.4
2022-11-29,1216.55,1167.73,1226.35,1159.72,549930.0,4.18
2022-11-28,1167.73,1193.38,1199.06,1151.98,518169.99999999994,-2.15
2022-11-27,1193.38,1205.17,1222.83,1191.09,306640.0,-0.98
2022-11-26,1205.15,1198.12,1229.2,1196.93,413090.0,0.59
2022-11-25,1198.12,1203.77,1204.75,1172.63,426960.0,-0.47
2022-11-24,1203.77,1185.7,1217.38,1180.91,544830.0,1.52
2022-11-23,1185.79,1139.74,1189.17,1128.53,688960.0,4.04
2022-11-22,1139.74,1107.46,1141.58,1077.85,815180.0,2.91
2022-11-21,1107.46,1142.88,1143.96,1081.96,981810.0,-3.1
2022-11-20,1142.88,1217.65,1226.14,1135.57,564890.0,-6.14
2022-11-19,1217.65,1208.92,1231.15,1207.34,225460.0,0.86
2022-11-18,1207.31,1206.99,1225.39,1201.47,388690.0,0.18
2022-11-17,1205.17,1206.16,1227.73,1185.58,567610.0,-0.08
2022-11-16,1206.16,1253.45,1267.62,1188.76,705310.0,-3.77
2022-11-15,1253.45,1242.64,1289.21,1235.39,686180.0,0.87
2022-11-14,1242.64,1221.47,1289.01,1175.42,1010000.0,1.73
2022-11-13,1221.47,1256.29,1274.24,1205.61,597250.0,-2.77
2022-11-12,1256.29,1288.71,1291.39,1239.34,602580.0,-2.51
2022-11-11,1288.63,1299.21,1307.16,1203.04,1450000.0,-0.81
2022-11-10,1299.15,1100.86,1346.92,1089.01,2190000.0,18.01
2022-11-09,1100.84,1335.26,1337.19,1076.29,2920000.0,-17.56
2022-11-08,1335.25,1567.54,1576.1,1241.18,2870000.0,-14.82
2022-11-07,1567.57,1570.71,1608.06,1547.29,719300.0,-0.21
2022-11-06,1570.86,1626.86,1637.44,1565.79,464260.0,-3.45
2022-11-05,1627.07,1645.03,1664.42,1623.48,404020.0,-1.09
2022-11-04,1645.01,1531.06,1666.17,1528.6,1070000.0,7.44
2022-11-03,1531.08,1518.99,1558.75,1515.75,631900.0,0.79
2022-11-02,1519.04,1579.59,1618.82,1503.29,1140000.0,-3.84
2022-11-01,1579.64,1572.89,1609.1,1564.69,593310.0,0.43
2022-10-31,1572.89,1590.47,1634.17,1550.72,938650.0,-1.11
2022-10-30,1590.47,1619.67,1638.6,1577.35,542490.0,-1.8
2022-10-29,1619.69,1554.47,1660.13,1548.83,1050000.0,4.2
2022-10-28,1554.47,1514.14,1572.66,1489.99,966350.0,2.66
2022-10-27,1514.19,1566.18,1575.9,1508.24,1020000.0,-3.32
2022-10-26,1566.16,1459.6,1590.23,1458.61,1430000.0,7.3
2022-10-25,1459.6,1343.88,1522.06,1335.38,1280000.0,8.61
2022-10-24,1343.88,1364.19,1369.35,1324.25,665580.0,-1.47
2022-10-23,1363.92,1313.64,1370.91,1301.8,473610.0,3.83
2022-10-22,1313.64,1299.76,1318.84,1294.61,244200.0,1.07
2022-10-21,1299.76,1282.87,1306.27,1257.83,525540.0,1.32
2022-10-20,1282.87,1285.33,1310.47,1272.79,483190.0,-0.19
2022-10-19,1285.32,1310.81,1313.46,1282.44,406740.0,-1.94
2022-10-18,1310.81,1331.4,1341.21,1287.58,625850.0,-1.53
2022-10-17,1331.12,1305.95,1338.39,1296.45,498150.0,1.93
2022-10-16,1305.95,1274.93,1314.52,1274.66,333150.0,2.46
2022-10-15,1274.57,1296.74,1301.48,1264.86,321110.0,-1.71
2022-10-14,1296.74,1287.33,1342.01,1284.08,734030.0,0.73
2022-10-13,1287.34,1294.56,1299.74,1196.63,1090000.0,-0.56
2022-10-12,1294.57,1279.97,1304.45,1275.77,418570.0,1.14
2022-10-11,1279.97,1290.0,1297.59,1269.35,498630.0,-0.78
2022-10-10,1290.04,1323.17,1337.58,1288.68,451440.0,-2.52
2022-10-09,1323.41,1315.08,1328.55,1308.15,210500.0,0.64
2022-10-08,1315.05,1331.07,1336.69,1304.08,227700.0,-1.2
2022-10-07,1330.99,1352.17,1361.26,1319.17,574760.0,-1.57
2022-10-06,1352.27,1352.07,1383.02,1347.78,680650.0,0.01
2022-10-05,1352.07,1361.51,1364.03,1317.58,564420.0,-0.69
2022-10-04,1361.48,1323.37,1367.3,1318.87,550050.0,2.88
2022-10-03,1323.41,1277.02,1329.16,1266.86,604190.0,3.74
2022-10-02,1275.74,1311.8,1317.41,1272.38,432450.0,-2.75
2022-10-01,1311.8,1328.73,1333.61,1303.22,293020.0,-1.27
2022-09-30,1328.73,1336.05,1372.44,1316.62,866630.0,-0.55
2022-09-29,1336.08,1337.34,1351.61,1289.66,871660.0,-0.1
2022-09-28,1337.37,1328.23,1354.75,1261.29,1080000.0,0.69
2022-09-27,1328.23,1337.07,1399.67,1305.49,1000000.0,-0.66
2022-09-26,1337.06,1294.24,1339.17,1279.71,1050000.0,3.31
2022-09-25,1294.26,1317.01,1335.73,1271.87,579090.0,-1.73
2022-09-24,1317.0,1327.91,1348.91,1307.96,559420.0,-0.83
2022-09-23,1327.96,1326.12,1356.74,1264.91,1160000.0,0.11
2022-09-22,1326.44,1247.64,1346.38,1237.96,1110000.0,6.31
2022-09-21,1247.74,1323.34,1388.38,1222.29,1390000.0,-5.71
2022-09-20,1323.33,1375.96,1384.39,1315.03,765140.0,-3.83
2022-09-19,1376.0,1334.82,1391.5,1284.5,1110000.0,3.07
2022-09-18,1335.01,1468.76,1469.21,1327.21,934280.0,-9.11
2022-09-17,1468.79,1434.01,1475.05,1409.65,483780.0,2.43
2022-09-16,1434.01,1472.63,1483.43,1410.9,829010.0,-2.62
2022-09-15,1472.64,1637.89,1653.55,1461.16,1660000.0,-10.09
2022-09-14,1637.92,1574.41,1646.09,1556.97,858280.0,4.03
2022-09-13,1574.47,1716.45,1751.5,1562.3,1300000.0,-8.27
2022-09-12,1716.42,1766.99,1782.74,1694.08,727780.0,-2.86
2022-09-11,1766.93,1774.38,1786.73,1722.62,467420.0,-0.42
2022-09-10,1774.38,1718.84,1788.1,1707.81,470190.0,3.23
2022-09-09,1718.81,1635.33,1743.47,1631.17,969870.0,5.14
2022-09-08,1634.85,1629.63,1660.56,1595.9,772840.0,0.33
2022-09-07,1629.51,1557.85,1657.05,1493.19,976590.0,4.6
2022-09-06,1557.85,1617.4,1686.23,1556.09,1180000.0,-3.66
2022-09-05,1617.07,1578.9,1628.77,1557.66,571750.0,2.42
2022-09-04,1578.89,1557.35,1580.81,1541.16,339060.0,1.37
2022-09-03,1557.55,1575.31,1581.37,1535.98,378790.0,-1.13
2022-09-02,1575.34,1585.55,1647.5,1547.68,1040000.0,-0.64
2022-09-01,1585.48,1554.57,1597.48,1514.75,823900.0,1.95
2022-08-31,1555.12,1523.39,1617.09,1523.39,1070000.0,2.09
2022-08-30,1523.34,1552.56,1605.3,1475.68,1140000.0,-1.88
2022-08-29,1552.6,1426.25,1559.46,1424.33,931760.0,8.86
2022-08-28,1426.25,1490.88,1507.92,1424.69,633350.0,-4.33
2022-08-27,1490.83,1508.32,1518.14,1449.31,866820.0,-1.14
2022-08-26,1508.08,1695.38,1703.32,1490.67,1340000.0,-11.05
2022-08-25,1695.37,1656.64,1720.84,1654.77,677670.0,2.34
2022-08-24,1656.64,1665.3,1691.25,1606.06,827200.0,-0.5
2022-08-23,1664.89,1626.7,1672.63,1564.37,1050000.0,2.34
2022-08-22,1626.75,1618.21,1627.13,1531.91,1040000.0,0.53
2022-08-21,1618.25,1575.61,1644.88,1563.92,852070.0,2.71
2022-08-20,1575.6,1609.01,1654.84,1525.51,1010000.0,-2.11
2022-08-19,1609.48,1846.52,1846.97,1607.6,1590000.0,-12.84
2022-08-18,1846.51,1834.19,1880.22,1822.04,675270.0,0.67
2022-08-17,1834.18,1876.69,1956.54,1821.0,1100000.0,-2.27
2022-08-16,1876.7,1900.08,1914.06,1856.44,725780.0,-1.24
2022-08-15,1900.25,1935.1,2012.02,1873.7,1090000.0,-1.8
2022-08-14,1935.1,1983.52,2028.4,1909.19,662150.0,-2.44
2022-08-13,1983.5,1957.62,2018.97,1946.65,798080.0,1.32
2022-08-12,1957.63,1880.3,1961.83,1856.64,834690.0,4.11
2022-08-11,1880.28,1853.5,1931.06,1850.72,1310000.0,1.45
2022-08-10,1853.46,1702.8,1881.39,1657.78,1520000.0,8.85
2022-08-09,1702.8,1778.15,1789.55,1668.79,960580.0,-4.25
2022-08-08,1778.42,1700.26,1813.45,1694.69,951020.0,4.59
2022-08-07,1700.29,1690.29,1728.97,1669.39,530480.0,0.59
2022-08-06,1690.27,1737.66,1749.33,1687.74,696110.0,-2.73
2022-08-05,1737.71,1607.0,1740.33,1605.71,1210000.0,8.14
2022-08-04,1606.94,1618.07,1661.15,1581.18,881560.0,-0.69
2022-08-03,1618.08,1631.46,1682.23,1591.6,906080.0,-0.82
2022-08-02,1631.48,1630.07,1675.51,1560.17,1250000.0,0.08
2022-08-01,1630.1,1679.98,1702.81,1607.29,959530.0,-2.97
2022-07-31,1680.0,1695.99,1752.94,1667.41,822230.0,-0.94
2022-07-30,1695.97,1720.8,1741.34,1674.42,891420.0,-1.44
2022-07-29,1720.77,1725.97,1764.74,1658.26,1440000.0,-0.3
2022-07-28,1726.01,1635.99,1781.39,1597.67,1870000.0,5.5
2022-07-27,1636.01,1449.65,1643.7,1421.17,1800000.0,12.77
2022-07-26,1450.7,1438.76,1451.46,1357.7,1420000.0,0.85
2022-07-25,1438.52,1598.19,1608.06,1438.5,1650000.0,-9.99
2022-07-24,1598.19,1549.61,1659.93,1547.7,1180000.0,3.14
2022-07-23,1549.61,1534.85,1596.02,1490.35,1030000.0,0.96
2022-07-22,1534.85,1575.68,1644.99,1520.36,1430000.0,-2.59
2022-07-21,1575.68,1520.66,1600.35,1465.93,1550000.0,3.62
2022-07-20,1520.64,1543.45,1618.43,1488.73,1650000.0,-1.48
2022-07-19,1543.5,1584.33,1620.35,1494.88,2180000.0,-2.6
2022-07-18,1584.77,1337.92,1590.95,1336.75,2370000.0,18.46
2022-07-17,1337.85,1356.0,1385.23,1323.23,1410000.0,-1.34
2022-07-16,1356.08,1231.03,1399.16,1192.18,1770000.0,10.16
2022-07-15,1231.03,1192.83,1284.76,1182.22,1740000.0,3.21
2022-07-14,1192.75,1115.8,1210.17,1072.58,1860000.0,6.89
2022-07-13,1115.83,1038.6,1116.51,1012.29,2480000.0,7.44
2022-07-12,1038.56,1096.41,1097.75,1035.82,1490000.0,-5.28
2022-07-11,1096.43,1167.35,1170.63,1093.28,1340000.0,-6.08
2022-07-10,1167.35,1216.94,1219.26,1155.25,1120000.0,-4.07
2022-07-09,1216.94,1216.26,1232.69,1205.26,644470.0,0.05
2022-07-08,1216.33,1238.1,1275.69,1194.15,1450000.0,-1.76
2022-07-07,1238.15,1186.48,1252.69,1163.85,1180000.0,4.36
2022-07-06,1186.45,1133.87,1202.09,1112.02,1420000.0,4.63
2022-07-05,1133.9,1151.19,1170.97,1079.36,1590000.0,-1.5
2022-07-04,1151.19,1074.07,1159.76,1045.97,1350000.0,7.18
2022-07-03,1074.08,1066.6,1086.9,1041.82,755270.0,0.7
2022-07-02,1066.6,1059.05,1077.66,1029.03,865060.0,0.72
2022-07-01,1058.94,1069.13,1110.25,1035.79,1890000.0,-0.95
2022-06-30,1069.05,1099.51,1105.88,1000.77,1710000.0,-2.77
2022-06-29,1099.51,1143.95,1155.02,1088.1,1540000.0,-3.89
2022-06-28,1143.97,1191.02,1234.96,1137.57,1320000.0,-3.94
2022-06-27,1190.84,1198.03,1237.14,1176.77,1070000.0,-0.6
2022-06-26,1198.03,1241.8,1276.81,1196.2,1130000.0,-3.52
2022-06-25,1241.76,1224.96,1255.55,1181.11,1030000.0,1.37
2022-06-24,1225.03,1144.33,1244.82,1132.87,1660000.0,7.07
2022-06-23,1144.19,1049.02,1152.97,1046.57,1570000.0,9.07
2022-06-22,1049.02,1125.96,1127.06,1045.37,1580000.0,-6.83
2022-06-21,1125.96,1128.29,1192.27,1110.63,1600000.0,-0.21
2022-06-20,1128.32,1128.39,1165.62,1056.58,2040000.0,-0.01
2022-06-19,1128.39,995.49,1152.07,938.24,2420000.0,13.34
2022-06-18,995.61,1086.47,1096.93,883.35,2770000.0,-8.36
2022-06-17,1086.47,1068.49,1116.46,1052.17,1450000.0,1.68
2022-06-16,1068.49,1237.92,1254.28,1052.65,1760000.0,-13.69
2022-06-15,1237.92,1208.82,1244.8,1016.99,3730000.0,2.24
2022-06-14,1210.84,1206.67,1261.39,1078.11,3270000.0,0.35
2022-06-13,1206.67,1434.43,1454.07,1168.68,4390000.0,-15.94
2022-06-12,1435.46,1531.5,1542.01,1430.93,1820000.0,-6.27
2022-06-11,1531.42,1663.04,1681.58,1503.15,1440000.0,-7.91
2022-06-10,1663.02,1788.15,1803.54,1657.3,1130000.0,-6.99
2022-06-09,1788.06,1792.81,1832.7,1778.0,625760.0,-0.28
2022-06-08,1793.0,1813.05,1837.41,1766.94,1090000.0,-1.14
2022-06-07,1813.72,1859.99,1870.99,1727.77,1640000.0,-2.49
2022-06-06,1859.99,1806.11,1919.4,1804.77,939370.0,2.95
2022-06-05,1806.71,1804.6,1829.25,1773.65,437730.0,0.13
2022-06-04,1804.37,1775.28,1815.19,1748.89,442100.0,1.64
2022-06-03,1775.29,1834.66,1843.31,1740.83,884530.0,-3.24
2022-06-02,1834.64,1817.98,1851.25,1784.23,975530.0,0.91
2022-06-01,1818.07,1941.81,1971.22,1770.85,1290000.0,-6.37
2022-05-31,1941.79,1998.46,2015.02,1928.93,933240.0,-2.84
2022-05-30,1998.46,1813.56,2009.95,1804.33,1040000.0,10.2
2022-05-29,1813.56,1792.25,1824.81,1764.72,554580.0,1.16
2022-05-28,1792.68,1724.67,1807.79,1722.88,658230.0,3.97
2022-05-27,1724.3,1793.19,1820.82,1708.62,1570000.0,-3.85
2022-05-26,1793.42,1942.89,1964.91,1744.12,1420000.0,-7.69
2022-05-25,1942.91,1979.4,2020.64,1937.52,639930.0,-1.84
2022-05-24,1979.35,1973.01,1992.6,1914.48,620410.0,0.33
2022-05-23,1972.93,2043.19,2086.21,1959.57,738090.0,-3.44
2022-05-22,2043.19,1975.12,2055.15,1966.34,425980.0,3.45
2022-05-21,1975.12,1959.79,1989.44,1940.59,292470.0,0.78
2022-05-20,1959.85,2019.36,2061.08,1923.86,699690.0,-2.95
2022-05-19,2019.34,1913.99,2039.71,1903.67,858970.0,5.61
2022-05-18,1912.12,2091.05,2108.84,1909.56,751820.0,-8.56
2022-05-17,2091.14,2023.0,2120.03,2008.84,736630.0,3.37
2022-05-16,2022.93,2145.86,2145.86,1979.93,950850.0,-5.73
2022-05-15,2145.86,2056.33,2161.78,2001.74,589770.0,4.36
2022-05-14,2056.3,2009.55,2068.66,1952.07,656940.0,2.33
2022-05-13,2009.53,1955.59,2146.22,1941.53,1340000.0,2.77
2022-05-12,1955.36,2087.17,2190.51,1796.24,2840000.0,-6.03
2022-05-11,2080.79,2342.27,2451.33,2007.57,2700000.0,-11.16
2022-05-10,2342.3,2229.69,2455.19,2202.02,1950000.0,5.08
2022-05-09,2229.1,2519.98,2529.35,2228.9,1930000.0,-11.54
2022-05-08,2519.98,2636.03,2641.84,2492.59,925400.0,-4.4
2022-05-07,2636.03,2692.92,2703.11,2589.29,458050.0,-2.11
2022-05-06,2692.88,2747.6,2757.14,2635.85,881180.0,-1.99
2022-05-05,2747.46,2940.7,2952.84,2730.95,899820.0,-6.57
